,시설종류,대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자,제공기관코드,제공기관명
367,초등학교,고원초등학교,서울특별시 구로구 경인로46길 13,구로구 고척동,37.49761248,126.8657986,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
368,초등학교,고척초등학교,서울특별시 구로구 경서로 31,구로구 고척동,37.50094667,126.856994,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
369,초등학교,구로남초등학교,서울특별시 구로구 디지털로27길 76,구로구 구로동,37.48420548,126.8902176,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
370,초등학교,구로초등학교,서울특별시 구로구 구로중앙로27나길 9,구로구 구로동,37.49746124,126.8865524,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
371,초등학교,구일초등학교,서울특별시 구로구 구일로 68,구로구 구로동,37.4931916,126.8734733,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
372,어린이집,LG전자구로어린이집,서울특별시 구로구 가마산로 95,구로구 구로동,37.486014,126.8769045,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
373,어린이집,광진선교어린이집,서울특별시 구로구 개봉로3길 87,구로구 개봉동,37.48589964,126.8509714,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
374,어린이집,구로삼성어린이집,서울특별시 구로구 가마산로 174,구로구 구로동,37.491254,126.882454,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
375,어린이집,구일어린이집,서울특별시 구로구 구일로 62,구로구 구로동,37.491746,126.874349,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
376,어린이집,궁동어린이집,서울특별시 구로구 오리로17길 48,구로구 궁동,37.49684058,126.829017,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
377,어린이집,남산어린이집,서울특별시 구로구 경인로47가길 35,구로구 고척동,37.50294183,126.864935,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
378,어린이집,무궁어린이집,서울특별시 구로구 부일로15나길 20-7,구로구 궁동,37.49492008,126.8344028,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
379,어린이집,샘소슬어린이집,서울특별시 구로구 부일로17길 5,구로구 궁동,37.49359778,126.834631,서울특별시 구로구청,구로경찰서,Y,,,2021-04-30,3160000,서울특별시 구로구
380,초등학교,대왕초등학교,서울특별시 강남구 헌릉로 618길 8,강남구 세곡동,37.46462136,127.1055895,서울특별시 강남구청,수서경찰서,Y,2,6.1,2021-06-28,3220000,서울특별시 강남구
381,초등학교,대현초등학교,서울특별시 강남구 역삼로98길 16,강남구 대치동,37.50372276,127.063564,서울특별시 강남구청,수서경찰서,Y,4,5.5,2021-06-28,3220000,서울특별시 강남구
382,초등학교,도곡초등학교,서울특별시 강남구 선릉로64길 33,강남구 대치동,37.4995106,127.0544636,서울특별시 강남구청,수서경찰서,Y,5,5.3,2021-06-28,3220000,서울특별시 강남구
383,초등학교,도성초등학교,서울특별시 강남구 역삼로 313,강남구 역삼동,37.50146282,127.0488738,서울특별시 강남구청,수서경찰서,Y,2,23.1,2021-06-28,3220000,서울특별시 강남구
384,초등학교,봉은초등학교,서울특별시 강남구 학동로 610,강남구 삼성동,37.52008278,127.060981,서울특별시 강남구청,강남경찰서,Y,3,6,2021-06-28,3220000,서울특별시 강남구
385,초등학교,삼릉초등학교,서울특별시 강남구 봉은사로63길 22,강남구 삼성동,37.51325956,127.046914,서울특별시 강남구청,강남경찰서,Y,4,5.4,2021-06-28,3220000,서울특별시 강남구
386,초등학교,청담초등학교,서울특별시 강남구 압구정로71길 9,강남구 청담동,37.52828178,127.0451534,서울특별시 강남구청,강남경찰서,Y,6,5.9,2021-06-28,3220000,서울특별시 강남구
387,초등학교,포이초등학교,서울특별시 강남구 개포로22길 87,강남구 개포동,37.47591562,127.0525106,서울특별시 강남구청,수서경찰서,Y,3,14.5,2021-06-28,3220000,서울특별시 강남구
388,초등학교,논현초등학교,서울특별시 강남구 강남대로120길 33,강남구 논현동,37.50849066,127.0262217,서울특별시 강남구청,강남경찰서,Y,8,6,2021-06-28,3220000,서울특별시 강남구
389,초등학교,신구초등학교,서울특별시 강남구 압구정로18길 28,강남구 신사동,37.5233613,127.0239915,서울특별시 강남구청,강남경찰서,Y,8,5.5,2021-06-28,3220000,서울특별시 강남구
390,초등학교,언북초등학교,서울특별시 강남구 삼성로135길 42,강남구 청담동,37.52012607,127.0447141,서울특별시 강남구청,강남경찰서,Y,8,6,2021-06-28,3220000,서울특별시 강남구
391,초등학교,영희초등학교,서울특별시 강남구 일원로 21,강남구 일원동,37.49230166,127.0811312,서울특별시 강남구청,수서경찰서,Y,6,9.8,2021-06-28,3220000,서울특별시 강남구
392,초등학교,일원초등학교,서울특별시 강남구 영동대로4길 20,강남구 일원동,37.48978925,127.0763251,서울특별시 강남구청,수서경찰서,Y,3,7.6,2021-06-28,3220000,서울특별시 강남구
393,초등학교,학동초등학교,서울특별시 강남구 선릉로115길 42,강남구 논현동,37.51226034,127.0395969,서울특별시 강남구청,강남경찰서,Y,7,5.7,2021-06-28,3220000,서울특별시 강남구
394,초등학교,개원초등학교,서울특별시 강남구 선릉로 29,강남구 개포동,37.48161815,127.0587379,서울특별시 강남구청,수서경찰서,Y,2,12,2021-06-28,3220000,서울특별시 강남구
395,초등학교,개일초등학교,서울특별시 강남구 개포로 401,강남구 개포동,37.48621378,127.057776,서울특별시 강남구청,수서경찰서,Y,2,20,2021-06-28,3220000,서울특별시 강남구
396,초등학교,구룡초등학교,서울특별시 강남구 개포로 263,강남구 개포동,37.48119613,127.051773,서울특별시 강남구청,수서경찰서,Y,3,14,2021-06-28,3220000,서울특별시 강남구
397,초등학교,대도초등학교,서울특별시 강남구 선릉로 209,강남구 도곡동,37.49264543,127.0533776,서울특별시 강남구청,수서경찰서,Y,2,28.7,2021-06-28,3220000,서울특별시 강남구
398,초등학교,대모초등학교,서울특별시 강남구 광평로20길 27,강남구 일원동,37.48059953,127.0859937,서울특별시 강남구청,수서경찰서,Y,2,14.5,2021-06-28,3220000,서울특별시 강남구
399,초등학교,대진초등학교,서울특별시 강남구 개포로109길 74,강남구 개포동,37.497027,127.0780785,서울특별시 강남구청,수서경찰서,Y,3,9,2021-06-28,3220000,서울특별시 강남구
400,초등학교,수서초등학교,서울특별시 강남구 광평로51길 46,강남구 수서동,37.49115058,127.101549,서울특별시 강남구청,수서경찰서,Y,5,6.5,2021-06-28,3220000,서울특별시 강남구
401,초등학교,압구정초등학교,서울특별시 강남구 압구정로39길 29,강남구 압구정동,37.53173902,127.0308413,서울특별시 강남구청,강남경찰서,Y,2,8.9,2021-06-28,3220000,서울특별시 강남구
402,초등학교,언주초등학교,서울특별시 강남구 남부순환로363길 19,강남구 도곡동,37.48632308,127.036781,서울특별시 강남구청,수서경찰서,Y,5,7.7,2021-06-28,3220000,서울특별시 강남구
403,초등학교,역삼초등학교,서울특별시 강남구 강남대로66길 21,강남구 역삼동,37.49316115,127.032603,서울특별시 강남구청,수서경찰서,Y,7,6.9,2021-06-28,3220000,서울특별시 강남구
404,초등학교,왕북초등학교,서울특별시 강남구 광평로31길 74,강남구 수서동,37.4863299,127.086039,서울특별시 강남구청,수서경찰서,Y,3,9,2021-06-28,3220000,서울특별시 강남구
405,초등학교,대청초등학교,서울특별시 강남구 양재대로55길 28,강남구 일원동,37.493117,127.0877676,서울특별시 강남구청,수서경찰서,Y,4,14.7,2021-06-28,3220000,서울특별시 강남구
406,초등학교,대치초등학교,서울특별시 강남구 양재천로 363,강남구 대치동,37.49127879,127.0621966,서울특별시 강남구청,수서경찰서,Y,3,8.8,2021-06-28,3220000,서울특별시 강남구
407,초등학교,양전초등학교,서울특별시 강남구 개포로 513,강남구 개포동,37.49028366,127.069478,서울특별시 강남구청,수서경찰서,Y,4,15,2021-06-28,3220000,서울특별시 강남구
408,초등학교,세명초등학교,서울특별시 강남구 자곡로 55,강남구 세곡동,37.468857,127.0910762,서울특별시 강남구청,수서경찰서,Y,2,25,2021-06-28,3220000,서울특별시 강남구
409,초등학교,율현초등학교,서울특별시 강남구 밤고개로21길 15,강남구 자곡동,37.474559,127.108267,서울특별시 강남구청,수서경찰서,Y,1,8,2021-06-28,3220000,서울특별시 강남구
410,초등학교,자곡초등학교,서울특별시 강남구 자곡로 150,강남구 자곡동,37.472191,127.0996009,서울특별시 강남구청,수서경찰서,Y,2,25,2021-06-28,3220000,서울특별시 강남구
411,특수학교,밀알학교,서울특별시 강남구 일원로 90,강남구 일원동,37.48578132,127.0820739,서울특별시 강남구청,수서경찰서,Y,3,14.4,2021-06-28,3220000,서울특별시 강남구
412,특수학교,정애학교,서울특별시 강남구 봉은사로81길 16,강남구 삼성동,37.514363,127.054425,서울특별시 강남구청,강남경찰서,Y,2,6,2021-06-28,3220000,서울특별시 강남구
413,특수학교,서울아카데미(외국인),서울특별시 강남구 삼성로64길 16,강남구 대치동,37.49996119,127.061603,서울특별시 강남구청,수서경찰서,Y,2,19.7,2021-06-28,3220000,서울특별시 강남구
414,어린이집,연화어린이집,서울특별시 강남구 학동로 43길 17,강남구 논현동,37.517216,127.0372042,서울특별시 강남구청,강남경찰서,Y,1,6,2021-06-28,3220000,서울특별시 강남구
415,어린이집,한별어린이집,서울특별시 강남구 봉은사로82길 23,강남구 삼성동,37.511759,127.0555131,서울특별시 강남구청,강남경찰서,Y,1,6,2021-06-28,3220000,서울특별시 강남구
416,어린이집,삼성어린이집,서울특별시 강남구 도곡로78길 22,강남구 대치동,37.49663609,127.058851,서울특별시 강남구청,수서경찰서,Y,2,6,2021-06-28,3220000,서울특별시 강남구
417,어린이집,오르다어린이집,서울특별시 강남구 봉은사로73길 3-4,강남구 삼성동,37.51279678,127.0505144,서울특별시 강남구청,강남경찰서,Y,2,10,2021-06-28,3220000,서울특별시 강남구
418,어린이집,선릉삼성어린이집,서울특별시 강남구 선릉로100길 48,강남구 삼성동,37.506634,127.051164,서울특별시 강남구청,강남경찰서,Y,1,12,2021-06-28,3220000,서울특별시 강남구
419,어린이집,논현어린이집,서울특별시 강남구 강남대로124길 65,강남구 논현동,37.51102773,127.026898,서울특별시 강남구청,강남경찰서,Y,2,6,2021-06-28,3220000,서울특별시 강남구
420,어린이집,준현어린이집,서울특별시 강남구 선릉로148길 48-6,강남구 청담동,37.52262415,127.043338,서울특별시 강남구청,강남경찰서,Y,1,4,2021-06-28,3220000,서울특별시 강남구
421,어린이집,자람어린이집,서울특별시 강남구 일원로5길 29,강남구 일원동,37.491666,127.082926,서울특별시 강남구청,수서경찰서,Y,1,8,2021-06-28,3220000,서울특별시 강남구
422,어린이집,목련어린이집,서울특별시 강남구 개포로 617-8,강남구 개포동,37.494007,127.077734,서울특별시 강남구청,수서경찰서,Y,1,10,2021-06-28,3220000,서울특별시 강남구
423,어린이집,대치어린이집,서울특별시 강남구 영동대로65길 11,강남구 대치동,37.50185478,127.065542,서울특별시 강남구청,수서경찰서,Y,1,12,2021-06-28,3220000,서울특별시 강남구
424,어린이집,한티어린이집,"서울특별시 강남구 영동대로57길 7, 대치문화복지회관 3층",강남구 대치동,37.49995467,127.066938,서울특별시 강남구청,수서경찰서,Y,1,8,2021-06-28,3220000,서울특별시 강남구
425,어린이집,킹스키즈어린이집,서울특별시 강남구 도곡로73길 31-1,강남구 대치동,37.49983413,127.056227,서울특별시 강남구청,수서경찰서,Y,1,6,2021-06-28,3220000,서울특별시 강남구
426,어린이집,선재어린이집,서울특별시 강남구 삼성로71길 31,강남구 대치동,37.50147751,127.0563559,서울특별시 강남구청,수서경찰서,Y,1,6,2021-06-28,3220000,서울특별시 강남구
427,어린이집,성아어린이집,서울특별시 강남구 논현로32길 16,강남구 도곡동,37.484042,127.043583,서울특별시 강남구청,수서경찰서,Y,1,6,2021-06-28,3220000,서울특별시 강남구
428,어린이집,청수어린이집,서울특별시 강남구 압구정로79길 26,강남구 청담동,37.525052,127.049284,서울특별시 강남구청,강남경찰서,Y,3,8,2021-06-28,3220000,서울특별시 강남구
429,어린이집,튼튼영재어린이집,"서울특별시 강남구 학동로101길 26, 삼익상가3층",강남구 청담동,37.52244507,127.0576206,서울특별시 강남구청,강남경찰서,Y,3,6,2021-06-28,3220000,서울특별시 강남구
430,어린이집,강남구청어린이집,서울특별시 강남구 학동로 426,강남구 삼성동,37.51796636,127.0470611,서울특별시 강남구청,강남경찰서,Y,1,8,2021-06-28,3220000,서울특별시 강남구
