DSTRT_CD|SIDO_CD|SIDO_NM|ADM_GU_CD|ADM_GU_NM|EMD_NM|ZONE_CD|ETL_TYPE|ETL_DATE
4773033000|47|경상북도|47730|의성군|옥산면||0602|2016-12-26 14:56:11
4773040000|47|경상북도|47730|의성군|구천면||0602|2016-12-26 14:56:11
4812560000|48|경상남도|48125|창원시마산합포구|성호동||0602|2016-12-26 14:56:11
4812753000|48|경상남도|48127|창원시마산회원구|석전1동||0602|2016-12-26 14:56:11
4884037000|48|경상남도|48840|남해군|고현면||0602|2016-12-26 14:56:11
4773045000|47|경상북도|47730|의성군|신평면||0602|2016-12-26 14:56:11
4775031000|47|경상북도|47750|청송군|부동면||0602|2016-12-26 14:56:11
4817025000|48|경상남도|48170|진주시|문산읍||0602|2016-12-26 14:56:11
4885041000|48|경상남도|48850|하동군|옥종면||0602|2016-12-26 14:56:11
4775036000|47|경상북도|47750|청송군|파천면||0602|2016-12-26 14:56:11
4886032000|48|경상남도|48860|산청군|오부면||0602|2016-12-26 14:56:11
4817053000|48|경상남도|48170|진주시|칠암동||0602|2016-12-26 14:56:11
4887031000|48|경상남도|48870|함양군|마천면||0602|2016-12-26 14:56:11
4822036000|48|경상남도|48220|통영시|한산면||0602|2016-12-26 14:56:11
4824031000|48|경상남도|48240|사천시|정동면||0602|2016-12-26 14:56:11
4782031000|47|경상북도|47820|청도군|각남면||0602|2016-12-26 14:56:11
4782034000|47|경상북도|47820|청도군|이서면||0602|2016-12-26 14:56:11
4824051000|48|경상남도|48240|사천시|동서동||0602|2016-12-26 14:56:11
4889031000|48|경상남도|48890|합천군|봉산면||0602|2016-12-26 14:56:11
4783033000|47|경상북도|47830|고령군|성산면||0602|2016-12-26 14:56:11
4889042000|48|경상남도|48890|합천군|쌍백면||0602|2016-12-26 14:56:11
4827037000|48|경상남도|48270|밀양시|초동면||0602|2016-12-26 14:56:11
5011025300|50|제주특별자치도|50110|제주시|애월읍||0602|2016-12-26 14:56:11
4827054000|48|경상남도|48270|밀양시|가곡동||0602|2016-12-26 14:56:11
5011033000|50|제주특별자치도|50110|제주시|우도면||0602|2016-12-26 14:56:11
5011055000|50|제주특별자치도|50110|제주시|삼도1동||0602|2016-12-26 14:56:11
4831038000|48|경상남도|48310|거제시|하청면||0602|2016-12-26 14:56:11
4833032000|48|경상남도|48330|양산시|원동면||0602|2016-12-26 14:56:11
5013055000|50|제주특별자치도|50130|서귀포시|효돈동||0602|2016-12-26 14:56:11
1135064000|11|서울특별시|11350|노원구|상계2동||0602|2016-12-26 14:56:11
1138069000|11|서울특별시|11380|은평구|진관동||0602|2016-12-26 14:56:11
1144056500|11|서울특별시|11440|마포구|공덕동||0602|2016-12-26 14:56:11
1111051500|11|서울특별시|11110|종로구|청운효자동||0602|2016-12-26 14:56:11
1111057000|11|서울특별시|11110|종로구|무악동||0602|2016-12-26 14:56:11
1111069000|11|서울특별시|11110|종로구|창신제3동||0602|2016-12-26 14:56:11
1114057000|11|서울특별시|11140|중구|필동||0602|2016-12-26 14:56:11
1117051000|11|서울특별시|11170|용산구|후암동||0602|2016-12-26 14:56:11
1117056000|11|서울특별시|11170|용산구|원효로제1동||0602|2016-12-26 14:56:11
1117066000|11|서울특별시|11170|용산구|이태원제2동||0602|2016-12-26 14:56:11
1120069000|11|서울특별시|11200|성동구|성수2가제3동||0602|2016-12-26 14:56:11
1121583000|11|서울특별시|11215|광진구|자양제2동||0602|2016-12-26 14:56:11
1123075000|11|서울특별시|11230|동대문구|이문제2동||0602|2016-12-26 14:56:11
1126056500|11|서울특별시|11260|중랑구|면목본동||0602|2016-12-26 14:56:11
1126060000|11|서울특별시|11260|중랑구|중화제1동||0602|2016-12-26 14:56:11
1129068500|11|서울특별시|11290|성북구|길음제2동||0602|2016-12-26 14:56:11
1130500000|11|서울특별시|11305|강북구|||0602|2016-12-26 14:56:11
1132051500|11|서울특별시|11320|도봉구|창제5동||0602|2016-12-26 14:56:11
1135057000|11|서울특별시|11350|노원구|월계2동||0602|2016-12-26 14:56:11
1135061100|11|서울특별시|11350|노원구|하계1동||0602|2016-12-26 14:56:11
2614057000|26|부산광역시|26140|서구|서대신제4동||0602|2016-12-26 14:56:11
2617066000|26|부산광역시|26170|동구|범일제2동||0602|2016-12-26 14:56:11
2623068000|26|부산광역시|26230|부산진구|당감제2동||0602|2016-12-26 14:56:11
2623077000|26|부산광역시|26230|부산진구|범천제1동||0602|2016-12-26 14:56:11
2629061000|26|부산광역시|26290|남구|용당동||0602|2016-12-26 14:56:11
2635057000|26|부산광역시|26350|해운대구|반여제1동||0602|2016-12-26 14:56:11
2638060200|26|부산광역시|26380|사하구|다대제2동||0602|2016-12-26 14:56:11
2641053000|26|부산광역시|26410|금정구|서제3동||0602|2016-12-26 14:56:11
2641057000|26|부산광역시|26410|금정구|부곡제1동||0602|2016-12-26 14:56:11
2641063500|26|부산광역시|26410|금정구|선두구동||0602|2016-12-26 14:56:11
2650078000|26|부산광역시|26500|수영구|광안제3동||0602|2016-12-26 14:56:11
2714052000|27|대구광역시|27140|동구|신암2동||0602|2016-12-26 14:56:11
2714067000|27|대구광역시|27140|동구|방촌동||0602|2016-12-26 14:56:11
2714076000|27|대구광역시|27140|동구|공산동||0602|2016-12-26 14:56:11
2671032000|26|부산광역시|26710|기장군|정관면||0602|2016-12-26 14:56:11
2711052000|27|대구광역시|27110|중구|동인3가동||0602|2016-12-26 14:56:11
1147058000|11|서울특별시|11470|양천구|신월3동||0602|2016-12-26 14:56:11
1150056000|11|서울특별시|11500|강서구|화곡제3동||0602|2016-12-26 14:56:11
1153074000|11|서울특별시|11530|구로구|개봉제1동||0602|2016-12-26 14:56:11
1154562000|11|서울특별시|11545|금천구|독산제2동||0602|2016-12-26 14:56:11
1156056000|11|서울특별시|11560|영등포구|당산제2동||0602|2016-12-26 14:56:11
1159000000|11|서울특별시|11590|동작구|||0602|2016-12-26 14:56:11
1159065100|11|서울특별시|11590|동작구|사당제5동||0602|2016-12-26 14:56:11
1162071500|11|서울특별시|11620|관악구|난향동||0602|2016-12-26 14:56:11
1165058000|11|서울특별시|11650|서초구|반포3동||0602|2016-12-26 14:56:11
1168000000|11|서울특별시|11680|강남구|||0602|2016-12-26 14:56:11
1168063000|11|서울특별시|11680|강남구|대치4동||0602|2016-12-26 14:56:11
1171056200|11|서울특별시|11710|송파구|방이2동||0602|2016-12-26 14:56:11
1171063200|11|서울특별시|11710|송파구|가락2동||0602|2016-12-26 14:56:11
1174059000|11|서울특별시|11740|강동구|암사제3동||0602|2016-12-26 14:56:11
2611051000|26|부산광역시|26110|중구|중앙동||0602|2016-12-26 14:56:11
2717059000|27|대구광역시|27170|서구|비산5동||0602|2016-12-26 14:56:11
2720057100|27|대구광역시|27200|남구|대명2동||0602|2016-12-26 14:56:11
2723067100|27|대구광역시|27230|북구|복현1동||0602|2016-12-26 14:56:11
2723072500|27|대구광역시|27230|북구|태전1동||0602|2016-12-26 14:56:11
2726068000|27|대구광역시|27260|수성구|고산2동||0602|2016-12-26 14:56:11
2824564000|28|인천광역시|28245|계양구|작전서운동||0602|2016-12-26 14:56:11
2826061000|28|인천광역시|28260|서구|가좌4동||0602|2016-12-26 14:56:11
2911056000|29|광주광역시|29110|동구|계림1동||0602|2016-12-26 14:56:11
2914074000|29|광주광역시|29140|서구|유덕동||0602|2016-12-26 14:56:11
2729062500|27|대구광역시|27290|달서구|상인2동||0602|2016-12-26 14:56:11
2729064000|27|대구광역시|27290|달서구|송현2동||0602|2016-12-26 14:56:11
2811054000|28|인천광역시|28110|중구|신흥동||0602|2016-12-26 14:56:11
2817059000|28|인천광역시|28170|남구|용현5동||0602|2016-12-26 14:56:11
2818578000|28|인천광역시|28185|연수구|동춘1동||0602|2016-12-26 14:56:11
2823758200|28|인천광역시|28237|부평구|산곡4동||0602|2016-12-26 14:56:11
3111000000|31|울산광역시|31110|중구|||0602|2016-12-26 14:56:11
3114057000|31|울산광역시|31140|남구|삼산동||0602|2016-12-26 14:56:11
4113152000|41|경기도|41131|성남시수정구|신흥2동||0602|2016-12-26 14:56:11
4113359000|41|경기도|41133|성남시중원구|상대원3동||0602|2016-12-26 14:56:11
4113553000|41|경기도|41135|성남시분당구|수내2동||0602|2016-12-26 14:56:11
4115056800|41|경기도|41150|의정부시|신곡2동||0602|2016-12-26 14:56:11
4111100000|41|경기도|41111|수원시장안구|||0602|2016-12-26 14:56:11
4111157200|41|경기도|41111|수원시장안구|정자2동||0602|2016-12-26 14:56:11
4111572000|41|경기도|41115|수원시팔달구|우만2동||0602|2016-12-26 14:56:11
2915553000|29|광주광역시|29155|남구|방림2동||0602|2016-12-26 14:56:11
2917051000|29|광주광역시|29170|북구|중흥1동||0602|2016-12-26 14:56:11
2917059000|29|광주광역시|29170|북구|용봉동||0602|2016-12-26 14:56:11
2920000000|29|광주광역시|29200|광산구|||0602|2016-12-26 14:56:11
2920062600|29|광주광역시|29200|광산구|첨단2동||0602|2016-12-26 14:56:11
3011056000|30|대전광역시|30110|동구|용운동||0602|2016-12-26 14:56:11
3011064000|30|대전광역시|30110|동구|용전동||0602|2016-12-26 14:56:11
3017059700|30|대전광역시|30170|서구|관저2동||0602|2016-12-26 14:56:11
4117354600|41|경기도|41173|안양시동안구|달안동||0602|2016-12-26 14:56:11
4119555000|41|경기도|41195|부천시원미구|원미2동||0602|2016-12-26 14:56:11
4119751000|41|경기도|41197|부천시소사구|심곡본1동||0602|2016-12-26 14:56:11
4119955000|41|경기도|41199|부천시오정구|고강1동||0602|2016-12-26 14:56:11
4128752000|41|경기도|41287|고양시일산서구|일산2동||0602|2016-12-26 14:56:11
4128758000|41|경기도|41287|고양시일산서구|송포동||0602|2016-12-26 14:56:11
4129053000|41|경기도|41290|과천시|별양동||0602|2016-12-26 14:56:11
4136026200|41|경기도|41360|남양주시|오남읍||0602|2016-12-26 14:56:11
4145059000|41|경기도|41450|하남시|춘궁동||0602|2016-12-26 14:56:11
4141052000|41|경기도|41410|군포시|군포2동||0602|2016-12-26 14:56:11
4121063100|41|경기도|41210|광명시|하안1동||0602|2016-12-26 14:56:11
4122051000|41|경기도|41220|평택시|중앙동||0602|2016-12-26 14:56:11
4125053500|41|경기도|41250|동두천시|중앙동||0602|2016-12-26 14:56:11
4127153500|41|경기도|41271|안산시상록구|사3동||0602|2016-12-26 14:56:11
4128153000|41|경기도|41281|고양시덕양구|흥도동||0602|2016-12-26 14:56:11
4128157000|41|경기도|41281|고양시덕양구|신도동||0602|2016-12-26 14:56:11
4128552000|41|경기도|41285|고양시일산동구|중산동||0602|2016-12-26 14:56:11
4146152000|41|경기도|41461|용인시처인구|역삼동||0602|2016-12-26 14:56:11
4146358500|41|경기도|41463|용인시기흥구|동백동||0602|2016-12-26 14:56:11
4148025300|41|경기도|41480|파주시|파주읍||0602|2016-12-26 14:56:11
4159058500|41|경기도|41590|화성시|동탄1동||0602|2016-12-26 14:56:11
4173036000|41|경기도|41730|여주군|대신면||0602|2016-12-26 14:56:11
4173038000|41|경기도|41730|여주군|강천면||0602|2016-12-26 14:56:11
4183032000|41|경기도|41830|양평군|강하면||0602|2016-12-26 14:56:11
4163032000|41|경기도|41630|양주시|남면||0602|2016-12-26 14:56:11
4165039000|41|경기도|41650|포천시|영북면||0602|2016-12-26 14:56:11
4215031000|42|강원도|42150|강릉시|성산면||0602|2016-12-26 14:56:11
4217052000|42|강원도|42170|동해시|송정동||0602|2016-12-26 14:56:11
4223025300|42|강원도|42230|삼척시|원덕읍||0602|2016-12-26 14:56:11
4273031000|42|강원도|42730|횡성군|우천면||0602|2016-12-26 14:56:11
4272033000|42|강원도|42720|홍천군|내촌면||0602|2016-12-26 14:56:11
4211061100|42|강원도|42110|춘천시|후평3동||0602|2016-12-26 14:56:11
4213000000|42|강원도|42130|원주시|||0602|2016-12-26 14:56:11
4273035000|42|강원도|42730|횡성군|청일면||0602|2016-12-26 14:56:11
4275034000|42|강원도|42750|영월군|남면||0602|2016-12-26 14:56:11
4278032000|42|강원도|42780|철원군|근남면||0602|2016-12-26 14:56:11
4278036000|42|강원도|42780|철원군|원남면||0602|2016-12-26 14:56:11
4313058000|43|충청북도|43130|충주시|호암.직동||0602|2016-12-26 14:56:11
4371000000|43|충청북도|43710|청원군|||0602|2016-12-26 14:56:11
4371038000|43|충청북도|43710|청원군|부용면||0602|2016-12-26 14:56:11
4372025000|43|충청북도|43720|보은군|보은읍||0602|2016-12-26 14:56:11
4371036000|43|충청북도|43710|청원군|문의면||0602|2016-12-26 14:56:11
4311366000|43|충청북도|43113|청주시흥덕구|모충동||0602|2016-12-26 14:56:11
4313000000|43|충청북도|43130|충주시|||0602|2016-12-26 14:56:11
4375031000|43|충청북도|43750|진천군|덕산면||0602|2016-12-26 14:56:11
4374000000|43|충청북도|43740|영동군|||0602|2016-12-26 14:56:11
4413152000|44|충청남도|44131|천안시동남구|문성동||0602|2016-12-26 14:56:11
4413159000|44|충청남도|44131|천안시동남구|신안동||0602|2016-12-26 14:56:11
4377037000|43|충청북도|43770|음성군|감곡면||0602|2016-12-26 14:56:11
4380034000|43|충청북도|43800|단양군|어상천면||0602|2016-12-26 14:56:11
4420025000|44|충청남도|44200|아산시|염치읍||0602|2016-12-26 14:56:11
4423051000|44|충청남도|44230|논산시|취암동||0602|2016-12-26 14:56:11
4471032000|44|충청남도|44710|금산군|제원면||0602|2016-12-26 14:56:11
4420062000|44|충청남도|44200|아산시|온양6동||0602|2016-12-26 14:56:11
4421032000|44|충청남도|44210|서산시|부석면||0602|2016-12-26 14:56:11
4477025000|44|충청남도|44770|서천군|장항읍||0602|2016-12-26 14:56:11
4479025000|44|충청남도|44790|청양군|청양읍||0602|2016-12-26 14:56:11
4479033000|44|충청남도|44790|청양군|정산면||0602|2016-12-26 14:56:11
4473037000|44|충청남도|44730|연기군|소정면||0602|2016-12-26 14:56:11
4481025000|44|충청남도|44810|예산군|예산읍||0602|2016-12-26 14:56:11
4511170100|45|전라북도|45111|전주시완산구|삼천1동||0602|2016-12-26 14:56:11
4481038000|44|충청남도|44810|예산군|고덕면||0602|2016-12-26 14:56:11
4518044000|45|전라북도|45180|정읍시|산외면||0602|2016-12-26 14:56:11
4519038000|45|전라북도|45190|남원시|사매면||0602|2016-12-26 14:56:11
4519042000|45|전라북도|45190|남원시|이백면||0602|2016-12-26 14:56:11
4521038000|45|전라북도|45210|김제시|공덕면||0602|2016-12-26 14:56:11
4519057000|45|전라북도|45190|남원시|향교동||0602|2016-12-26 14:56:11
4514032000|45|전라북도|45140|익산시|황등면||0602|2016-12-26 14:56:11
4691043000|46|전라남도|46910|신안군|압해면||0602|2016-12-26 14:56:11
4725044000|47|경상북도|47250|상주시|은척면||0602|2016-12-26 14:56:11
4611079000|46|전라남도|46110|목포시|옥암동||0602|2016-12-26 14:56:11
4613036000|46|전라남도|46130|여수시|삼산면||0602|2016-12-26 14:56:11
4711300000|47|경상북도|47113|포항시북구|||0602|2016-12-26 14:56:11
4725053000|47|경상북도|47250|상주시|북문동||0602|2016-12-26 14:56:11
4615033000|46|전라남도|46150|순천시|황전면||0602|2016-12-26 14:56:11
4681000000|46|전라남도|46810|강진군|||0602|2016-12-26 14:56:11
4728036000|47|경상북도|47280|문경시|마성면||0602|2016-12-26 14:56:11
4615037000|46|전라남도|46150|순천시|외서면||0602|2016-12-26 14:56:11
4713025900|47|경상북도|47130|경주시|외동읍||0602|2016-12-26 14:56:11
4615063500|46|전라남도|46150|순천시|도사동||0602|2016-12-26 14:56:11
4617032000|46|전라남도|46170|나주시|왕곡면||0602|2016-12-26 14:56:11
4713053000|47|경상북도|47130|경주시|황오동||0602|2016-12-26 14:56:11
4729052000|47|경상북도|47290|경산시|중앙동||0602|2016-12-26 14:56:11
4682039000|46|전라남도|46820|해남군|마산면||0602|2016-12-26 14:56:11
4715034000|47|경상북도|47150|김천시|개령면||0602|2016-12-26 14:56:11
4571036000|45|전라북도|45710|완주군|고산면||0602|2016-12-26 14:56:11
4683031000|46|전라남도|46830|영암군|덕진면||0602|2016-12-26 14:56:11
4572000000|45|전라북도|45720|진안군|||0602|2016-12-26 14:56:11
4623036000|46|전라남도|46230|광양시|다압면||0602|2016-12-26 14:56:11
4573031000|45|전라북도|45730|무주군|무풍면||0602|2016-12-26 14:56:11
4684036000|46|전라남도|46840|무안군|해제면||0602|2016-12-26 14:56:11
4717038000|47|경상북도|47170|안동시|임하면||0602|2016-12-26 14:56:11
4672031000|46|전라남도|46720|곡성군|오곡면||0602|2016-12-26 14:56:11
4686035000|46|전라남도|46860|함평군|대동면||0602|2016-12-26 14:56:11
4717065000|47|경상북도|47170|안동시|옥동||0602|2016-12-26 14:56:11
4673000000|46|전라남도|46730|구례군|||0602|2016-12-26 14:56:11
4719034000|47|경상북도|47190|구미시|해평면||0602|2016-12-26 14:56:11
4677033000|46|전라남도|46770|고흥군|금산면||0602|2016-12-26 14:56:11
4721034000|47|경상북도|47210|영주시|장수면||0602|2016-12-26 14:56:11
4677045000|46|전라남도|46770|고흥군|동일면||0602|2016-12-26 14:56:11
4723031000|47|경상북도|47230|영천시|청통면||0602|2016-12-26 14:56:11
4579031000|45|전라북도|45790|고창군|고수면||0602|2016-12-26 14:56:11
4678033000|46|전라남도|46780|보성군|겸백면||0602|2016-12-26 14:56:11
4679034000|46|전라남도|46790|화순군|이양면||0602|2016-12-26 14:56:11
4725000000|47|경상북도|47250|상주시|||0602|2016-12-26 14:56:11
4580037000|45|전라북도|45800|부안군|진서면||0602|2016-12-26 14:56:11
4611055800|46|전라남도|46110|목포시|원산동||0602|2016-12-26 14:56:11
4611070500|46|전라남도|46110|목포시|북항동||0602|2016-12-26 14:56:11
4833051000|48|경상남도|48330|양산시|중앙동||0602|2016-12-26 14:56:11
4792037000|47|경상북도|47920|봉화군|명호면||0602|2016-12-26 14:56:11
4873039000|48|경상남도|48730|함안군|여항면||0602|2016-12-26 14:56:11
4874038000|48|경상남도|48740|창녕군|영산면||0602|2016-12-26 14:56:11
4812151000|48|경상남도|48121|창원시의창구|의창동||0602|2016-12-26 14:56:11
4772037000|47|경상북도|47720|군위군|고로면||0602|2016-12-26 14:56:11
4812556000|48|경상남도|48125|창원시마산합포구|중앙동||0602|2016-12-26 14:56:11
4812900000|48|경상남도|48129|창원시진해구|||0602|2016-12-26 14:56:11
4812952000|48|경상남도|48129|창원시진해구|태평동||0602|2016-12-26 14:56:11
4817040000|48|경상남도|48170|진주시|대곡면||0602|2016-12-26 14:56:11
4817042000|48|경상남도|48170|진주시|집현면||0602|2016-12-26 14:56:11
4817052000|48|경상남도|48170|진주시|강남동||0602|2016-12-26 14:56:11
4817067600|48|경상남도|48170|진주시|하대1동||0602|2016-12-26 14:56:11
4817073000|48|경상남도|48170|진주시|판문동||0602|2016-12-26 14:56:11
4887000000|48|경상남도|48870|함양군|||0602|2016-12-26 14:56:11
4782025000|47|경상북도|47820|청도군|화양읍||0602|2016-12-26 14:56:11
4824000000|48|경상남도|48240|사천시|||0602|2016-12-26 14:56:11
4824033000|48|경상남도|48240|사천시|용현면||0602|2016-12-26 14:56:11
4888000000|48|경상남도|48880|거창군|||0602|2016-12-26 14:56:11
4888035000|48|경상남도|48880|거창군|위천면||0602|2016-12-26 14:56:11
4888040000|48|경상남도|48880|거창군|가조면||0602|2016-12-26 14:56:11
4783032000|47|경상북도|47830|고령군|운수면||0602|2016-12-26 14:56:11
4825055000|48|경상남도|48250|김해시|북부동||0602|2016-12-26 14:56:11
4889038000|48|경상남도|48890|합천군|덕곡면||0602|2016-12-26 14:56:11
4784031000|47|경상북도|47840|성주군|선남면||0602|2016-12-26 14:56:11
2872036000|28|인천광역시|28720|옹진군|영흥면||0602|2016-12-26 14:56:11
2914059000|29|광주광역시|29140|서구|양3동||0602|2016-12-26 14:56:11
2914079000|29|광주광역시|29140|서구|화정4동||0602|2016-12-26 14:56:11
2871036000|28|인천광역시|28710|강화군|내가면||0602|2016-12-26 14:56:11
2729057700|27|대구광역시|27290|달서구|이곡2동||0602|2016-12-26 14:56:11
2771038000|27|대구광역시|27710|달성군|구지면||0602|2016-12-26 14:56:11
2814052500|28|인천광역시|28140|동구|화수1.화평동||0602|2016-12-26 14:56:11
2814059000|28|인천광역시|28140|동구|송림2동||0602|2016-12-26 14:56:11
2817054000|28|인천광역시|28170|남구|숭의4동||0602|2016-12-26 14:56:11
2817070000|28|인천광역시|28170|남구|주안5동||0602|2016-12-26 14:56:11
2817074000|28|인천광역시|28170|남구|문학동||0602|2016-12-26 14:56:11
2818581000|28|인천광역시|28185|연수구|송도동||0602|2016-12-26 14:56:11
2820057000|28|인천광역시|28200|남동구|만수2동||0602|2016-12-26 14:56:11
2823754000|28|인천광역시|28237|부평구|부평4동||0602|2016-12-26 14:56:11
3023058000|30|대전광역시|30230|대덕구|목상동||0602|2016-12-26 14:56:11
4113154000|41|경기도|41131|성남시수정구|태평1동||0602|2016-12-26 14:56:11
4113161000|41|경기도|41131|성남시수정구|양지동||0602|2016-12-26 14:56:11
4119755000|41|경기도|41197|부천시소사구|소사본3동||0602|2016-12-26 14:56:11
4119952000|41|경기도|41199|부천시오정구|원종1동||0602|2016-12-26 14:56:11
4121057000|41|경기도|41210|광명시|광명6동||0602|2016-12-26 14:56:11
4128754000|41|경기도|41287|고양시일산서구|탄현동||0602|2016-12-26 14:56:11
4131000000|41|경기도|41310|구리시|||0602|2016-12-26 14:56:11
4143000000|41|경기도|41430|의왕시|||0602|2016-12-26 14:56:11
4143056000|41|경기도|41430|의왕시|청계동||0602|2016-12-26 14:56:11
4145060000|41|경기도|41450|하남시|초이동||0602|2016-12-26 14:56:11
4136055000|41|경기도|41360|남양주시|지금동||0602|2016-12-26 14:56:11
4122055000|41|경기도|41220|평택시|지산동||0602|2016-12-26 14:56:11
4125056500|41|경기도|41250|동두천시|불현동||0602|2016-12-26 14:56:11
4127159000|41|경기도|41271|안산시상록구|성포동||0602|2016-12-26 14:56:11
4128151000|41|경기도|41281|고양시덕양구|주교동||0602|2016-12-26 14:56:11
4128166000|41|경기도|41281|고양시덕양구|화전동||0602|2016-12-26 14:56:11
4128555100|41|경기도|41285|고양시일산동구|백석1동||0602|2016-12-26 14:56:11
4128557000|41|경기도|41285|고양시일산동구|마두2동||0602|2016-12-26 14:56:11
4150051500|41|경기도|41500|이천시|증포동||0602|2016-12-26 14:56:11
4155035000|41|경기도|41550|안성시|대덕면||0602|2016-12-26 14:56:11
4155040000|41|경기도|41550|안성시|죽산면||0602|2016-12-26 14:56:11
4157034000|41|경기도|41570|김포시|대곶면||0602|2016-12-26 14:56:11
4159040000|41|경기도|41590|화성시|양감면||0602|2016-12-26 14:56:11
4146352000|41|경기도|41463|용인시기흥구|구갈동||0602|2016-12-26 14:56:11
4148026200|41|경기도|41480|파주시|조리읍||0602|2016-12-26 14:56:11
4159057000|41|경기도|41590|화성시|화산동||0602|2016-12-26 14:56:11
4180036000|41|경기도|41800|연천군|신서면||0602|2016-12-26 14:56:11
4182000000|41|경기도|41820|가평군|||0602|2016-12-26 14:56:11
4161036000|41|경기도|41610|광주시|중부면||0602|2016-12-26 14:56:11
4163052000|41|경기도|41630|양주시|양주2동||0602|2016-12-26 14:56:11
4215035000|42|강원도|42150|강릉시|옥계면||0602|2016-12-26 14:56:11
4215057100|42|강원도|42150|강릉시|포남1동||0602|2016-12-26 14:56:11
4215059000|42|강원도|42150|강릉시|송정동||0602|2016-12-26 14:56:11
4217051000|42|강원도|42170|동해시|천곡동||0602|2016-12-26 14:56:11
4217060000|42|강원도|42170|동해시|북평동||0602|2016-12-26 14:56:11
4221052000|42|강원도|42210|속초시|동명동||0602|2016-12-26 14:56:11
4272037000|42|강원도|42720|홍천군|서면||0602|2016-12-26 14:56:11
4272000000|42|강원도|42720|홍천군|||0602|2016-12-26 14:56:11
4183041000|41|경기도|41830|양평군|개군면||0602|2016-12-26 14:56:11
4213033000|42|강원도|42130|원주시|지정면||0602|2016-12-26 14:56:11
4213052000|42|강원도|42130|원주시|원인동||0602|2016-12-26 14:56:11
4215000000|42|강원도|42150|강릉시|||0602|2016-12-26 14:56:11
4279032000|42|강원도|42790|화천군|하남면||0602|2016-12-26 14:56:11
4281033000|42|강원도|42810|인제군|기린면||0602|2016-12-26 14:56:11
4276031000|42|강원도|42760|평창군|미탄면||0602|2016-12-26 14:56:11
4277036000|42|강원도|42770|정선군|화암면||0602|2016-12-26 14:56:11
4315031000|43|충청북도|43150|제천시|금성면||0602|2016-12-26 14:56:11
4283035000|42|강원도|42830|양양군|강현면||0602|2016-12-26 14:56:11
4311372200|43|충청북도|43113|청주시흥덕구|산남동||0602|2016-12-26 14:56:11
4311378000|43|충청북도|43113|청주시흥덕구|성화.개신.죽림동||0602|2016-12-26 14:56:11
4372032500|43|충청북도|43720|보은군|장안면||0602|2016-12-26 14:56:11
4372034000|43|충청북도|43720|보은군|탄부면||0602|2016-12-26 14:56:11
4376034000|43|충청북도|43760|괴산군|칠성면||0602|2016-12-26 14:56:11
4372039000|43|충청북도|43720|보은군|내북면||0602|2016-12-26 14:56:11
4413125000|44|충청남도|44131|천안시동남구|목천읍||0602|2016-12-26 14:56:11
4413132000|44|충청남도|44131|천안시동남구|광덕면||0602|2016-12-26 14:56:11
4413136000|44|충청남도|44131|천안시동남구|병천면||0602|2016-12-26 14:56:11
4413300000|44|충청남도|44133|천안시서북구|||0602|2016-12-26 14:56:11
4413357000|44|충청남도|44133|천안시서북구|부성동||0602|2016-12-26 14:56:11
4415056000|44|충청남도|44150|공주시|옥룡동||0602|2016-12-26 14:56:11
4418032000|44|충청남도|44180|보령시|오천면||0602|2016-12-26 14:56:11
4376039000|43|충청북도|43760|괴산군|사리면||0602|2016-12-26 14:56:11
4377032000|43|충청북도|43770|음성군|원남면||0602|2016-12-26 14:56:11
4380025300|43|충청북도|43800|단양군|매포읍||0602|2016-12-26 14:56:11
4418056500|44|충청남도|44180|보령시|대천5동||0602|2016-12-26 14:56:11
4425031500|44|충청남도|44250|계룡시|엄사면||0602|2016-12-26 14:56:11
4476039000|44|충청남도|44760|부여군|충화면||0602|2016-12-26 14:56:11
4479032000|44|충청남도|44790|청양군|대치면||0602|2016-12-26 14:56:11
4473025000|44|충청남도|44730|연기군|조치원읍||0602|2016-12-26 14:56:11
4476033000|44|충청남도|44760|부여군|외산면||0602|2016-12-26 14:56:11
4483034000|44|충청남도|44830|당진군|정미면||0602|2016-12-26 14:56:11
4511364100|45|전라북도|45113|전주시덕진구|송천1동||0602|2016-12-26 14:56:11
4513032000|45|전라북도|45130|군산시|회현면||0602|2016-12-26 14:56:11
4483040000|44|충청남도|44830|당진군|송산면||0602|2016-12-26 14:56:11
4511171300|45|전라북도|45111|전주시완산구|효자3동||0602|2016-12-26 14:56:11
4511300000|45|전라북도|45113|전주시덕진구|||0602|2016-12-26 14:56:11
4482531000|44|충청남도|44825|태안군|고남면||0602|2016-12-26 14:56:11
4518042000|45|전라북도|45180|정읍시|칠보면||0602|2016-12-26 14:56:11
4518059500|45|전라북도|45180|정읍시|상교동||0602|2016-12-26 14:56:11
4519040000|45|전라북도|45190|남원시|보절면||0602|2016-12-26 14:56:11
4521042000|45|전라북도|45210|김제시|금구면||0602|2016-12-26 14:56:11
4513038000|45|전라북도|45130|군산시|나포면||0602|2016-12-26 14:56:11
4514040000|45|전라북도|45140|익산시|금마면||0602|2016-12-26 14:56:11
4514043000|45|전라북도|45140|익산시|삼기면||0602|2016-12-26 14:56:11
4514065200|45|전라북도|45140|익산시|어양동||0602|2016-12-26 14:56:11
4691040000|46|전라남도|46910|신안군|안좌면||0602|2016-12-26 14:56:11
4711125000|47|경상북도|47111|포항시남구|구룡포읍||0602|2016-12-26 14:56:11
