시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
광주광역시,남구,봉선2동,0.0,29602.0,6.0,0.0,0.0,219.30602468888455
광주광역시,남구,사직동,1.0,5669.0,0.0,0.0,0.0,41.99871136954552
광주광역시,남구,월산동,0.0,8005.0,1.0,0.0,0.0,59.30493641086821
광주광역시,남구,월산4동,0.0,9225.0,1.0,0.0,0.0,68.34329024238092
광주광역시,남구,월산5동,0.0,6830.0,1.0,0.0,0.0,50.59996448297687
광주광역시,남구,백운1동,0.0,13019.0,1.0,0.0,0.0,96.451088961036
광주광역시,남구,백운2동,0.0,6311.0,2.0,0.0,0.0,46.7549598612104
광주광역시,남구,주월1동,0.0,20184.0,6.0,0.0,0.0,149.53289650430528
광주광역시,남구,주월2동,0.0,8698.0,6.0,0.0,0.0,64.4390177266373
광주광역시,남구,효덕동,1.0,47590.0,0.0,0.0,0.0,352.56988429646697
광주광역시,남구,송암동,0.0,19302.0,0.0,0.0,0.0,142.99861119332644
광주광역시,남구,대촌동,1.0,5769.0,0.0,0.0,0.0,42.739560044259676
광주광역시,동구,충장동,0.0,4502.0,0.0,0.0,0.0,70.81968876860623
광주광역시,동구,동명동,0.0,4066.0,1.0,0.0,0.0,63.96109607577808
광주광역시,동구,계림1동,0.0,6108.0,4.0,0.0,0.0,96.08322056833558
광주광역시,동구,계림2동,0.0,8271.0,4.0,0.0,0.0,130.10876184032477
광주광역시,동구,산수1동,0.0,8900.0,5.0,0.0,0.0,140.00338294993236
광주광역시,동구,산수2동,0.0,10764.0,5.0,0.0,0.0,169.3254397834912
광주광역시,동구,지산1동,0.0,4818.0,2.0,0.0,0.0,75.79059539918809
광주광역시,동구,지산2동,0.0,5086.0,2.0,0.0,0.0,80.00642760487145
광주광역시,동구,서남동,0.0,3787.0,0.0,0.0,0.0,59.572225981055475
광주광역시,동구,학동,0.0,8629.0,3.0,0.0,0.0,135.74035859269284
광주광역시,동구,학운동,0.0,12387.0,0.0,0.0,0.0,194.8563937753721
광주광역시,동구,지원1동,0.0,8266.0,0.0,0.0,0.0,130.03010825439782
광주광역시,동구,지원2동,0.0,14920.0,0.0,0.0,0.0,234.702300405954
광주광역시,북구,중흥1동,0.0,4978.0,2.0,0.0,0.0,42.945680070384334
광주광역시,북구,중흥2동,0.0,7074.0,2.0,0.0,0.0,61.02807167896721
광주광역시,북구,중흥3동,0.0,4814.0,3.0,0.0,0.0,41.53083645215552
광주광역시,북구,중앙동,0.0,3387.0,0.0,0.0,0.0,29.219971554518228
