시도명,시군구명,읍/면/동,설치유무,등록인구수,어린이보호구역개수,화재발생횟수,관광지개수,예상범죄발생횟수
광주광역시,서구,양동,0.0,0.019790465252073876,0.037500000000000006,0.0,0.0,0.019981840705119103
광주광역시,서구,양3동,0.0,0.023125069370382348,0.0,0.0,0.0,0.0232695003698551
광주광역시,서구,농성1동,0.0,0.05277457400553033,0.025,0.0,0.0,0.052501600196393425
광주광역시,서구,농성2동,0.0,0.02521462593076957,0.025,0.0,0.0,0.025329640217656383
광주광역시,서구,광천동,0.0,0.04095627373673518,0.05,0.0,0.0,0.040849677593009254
광주광역시,서구,유덕동,0.0,0.05328610517273829,0.0,0.0,0.0,0.05300593004366118
광주광역시,서구,치평동,0.0,0.1505108073023487,0.07500000000000001,0.0,0.0,0.14886190582576855
광주광역시,서구,상무1동,0.0,0.1220629183335666,0.0,0.0,0.0,0.12081450535743464
광주광역시,서구,상무2동,0.0,0.11864145043214733,0.0,0.0,0.0,0.11744120477523809
광주광역시,서구,화정1동,0.0,0.07486210374431164,0.05,0.0,0.0,0.07427818237511508
광주광역시,서구,화정2동,0.0,0.10259577938529398,0.05,0.0,0.0,0.10162142418877325
